1,0.74540433868841949
2,0.74957674633989957
3,0.76139692943397574
4,0.76175471093221236
5,0.76139728564813169
6,0.76426131870480529
7,0.76079920208029062
8,0.76414134577708115
9,0.76939279734976673
10,0.77201809567912227
11,0.77249592134791434
12,0.771183058454743
13,0.77010857407473376
14,0.77106458162647384
15,0.7723774445196453
16,0.77201959177857726
17,0.77011014141701994
18,0.77130360132511666
19,0.77058746838599368
20,0.77082613187048055
21,0.77118348591173025
22,0.77034823495885729
23,0.77190033127916513
24,0.77082570441349341
25,0.77106358422683718
26,0.77046756670110073
27,0.76975150500480893
28,0.76975157624764012
29,0.76975136251914655
30,0.77178000213728493
31,0.7718991201510349
32,0.76939286859259792
33,0.7693922986499484
34,0.77070558900010699
35,0.77189912015103479
36,0.77201873686460298
37,0.77022840451679553
38,0.77034759377337658
39,0.77010857407473365
40,0.76963081964877278
41,0.77058575855804501
42,0.77142157945356737
43,0.77082492074235032
44,0.76807865208563386
45,0.76795932034339054
46,0.76688433726356275
47,0.76664560253624481
48,0.76545192889965441
49,0.76557147437039152
50,0.76569087735546615
51,0.76545221387097917
52,0.76533281088590466
53,0.76485584013108687
54,0.76485548391693081
55,0.76569094859829723
56,0.76485505645994378
57,0.76413906600648307
58,0.76306500908346098
59,0.76390090122181464
60,0.76330331635379189
61,0.76175186121896488
62,0.76187133544687069
63,0.76091653902326073
64,0.76103608449399796
65,0.76139400847789696
66,0.76258768211448724
67,0.76211014141701994
68,0.76139407972072803
69,0.7611552737505789
70,0.76091689523741679
71,0.75936508388843371
72,0.75948462935917072
73,0.75841014497916137
74,0.75984241085740734
75,0.76032002279770583
76,0.75996181384248207
77,0.76020104726961857
78,0.75972336408648888
79,0.75972350657215115
80,0.76091703772307906
81,0.76091725145157274
82,0.76043978199693663
83,0.76032023652619951
84,0.76055918498201114
85,0.75984312328571946
86,0.76020097602678727
87,0.75984283831439459
88,0.75996224129946932
89,0.75972343532931996
90,0.75888797064795344
91,0.75948470060200191
92,0.75996224129946932
93,0.76008143055605026
94,0.76032009404053713
95,0.75996217005663813
